A young woman is seen standing in a room and leads into his/her/their/its/your/my [MASK] .	dancing
He pauses , then lifts it over his/her/their/its/your/my [MASK] before dropping it back to the ground .	head
A man is standing on a ledge of a/an [MASK] .	tower
It is shown in slow [MASK] .	motion
The [MASK] pans around several men drinking a large container of alcohol and the camera panning back to the beginning .	camera
The camera continues capturing the men [MASK] as well as talking to one another and one rubbing his eyes in the end .	drinking
A young man is seated in a living [MASK] .	room
He is playing an electronic [MASK] .	keyboard
The [MASK] is printing a document as he goes .	keyboard
The man is then shown entering a live hockey game and playing hockey with a/an [MASK] filled with other players .	floor
Another man is shown sitting next to a/an [MASK] doll before the camera changes back to the man in the mustache again in another still shot .	snoopy
A rapid river is running past a/an [MASK] .	tree
A group of rafters don their gear , pushing his/her/their/its/your/my [MASK] into the water .	raft
The [MASK] through the rapids , trying to stay upright and together .	paddle
We see an image of a lady and a/an [MASK] .	child
The lady fades , the child plays a/an [MASK] and we see a man .	flute
The man is crying as the [MASK] plays , We see the people in the sky .	child
We see a man and [MASK] embracing in the sky .	woman
We see images of [MASK] .	nature
The people in the [MASK] bow and dance .	sky
The man lays down in a prayer [MASK] .	position
The child finishes playing the [MASK] .	flute
The camera pans around several pitting sitting at a/an [MASK] as well as bartenders attending to people 's needs .	bar
More shots are shown of people interacting in the [MASK] and finally people speaking to the camera .	restaurant
A young woman is seen brushing her hair that leads into her speaking to the [MASK] .	camera
She holds up several brushes while speaking to the [MASK] as well as various objects .	camera
She uses scissors to get hair out of a/an [MASK] as well as a toothbrush and bowl to clean out her brushes .	brush
A young man [MASK] in a room moving his hands and putting behind his back .	dance
Then , the man put his hand behind his/her/their/its/your/my [MASK] .	head
The reflection of the man is in the [MASK] .	mirror
A man is seen standing on stilts in a city square while other people around him roller [MASK] .	blade
The man takes off running down the [MASK] and then runs back to where he started .	block
A/An [MASK] in a blue shirt spins around and throws a ball onto the field .	woman
Another person comes and throws a disk onto the [MASK] .	field
People are standing at the [MASK] of the field is watching .	side
The boy is now on the curvy and twisty dirt [MASK] track riding around very fast and occasionally other people are shown riding on the track , too .	bike
Players on a field are running around playing a/an [MASK] .	game
They get into a big [MASK] on the field .	fight
The ref comes and breaks the [MASK] up .	fight
A man in a yellow striped [MASK] is talking to the referee .	shirt
Several clips are shown of people climbing up and down rock walls while many others speak to the [MASK] .	camera
Several more people are shown climbing on the rocks while speaking to the [MASK] and making their way up and down .	camera
A woman is shown holding a/an [MASK] while a dog stands by her feet .	cat
She talks to the camera and shows off his/her/their/its/your/my [MASK] nails .	cat
She grabs a tool and begins cutting the [MASK] 's claws .	cat
She adjusts the cat a bit but finishes her nails and lets his/her/their/its/your/my [MASK] .	go
A still shot picture of a body of water appears and yellow words appear on the screen and read `` AMERICAN DISK '' and include the [MASK] .	website
A/An [MASK] woman is now speaking next to the water and she 's smiling the whole time .	brunette
Various clips of people play and they are all standing next to or in the [MASK] as well and they all appear happy .	water
A black screen appears and the yellow words are displayed on the screen and read `` The Disk '' , and once again the [MASK] woman is speaking while standing by the water .	brunette
The [MASK] then goes to black and displays their website in yellow letters .	screen
A man helps a/an [MASK] walk on slits .	girl
A/An [MASK] on stilts falls to their knees .	kid
Kids walk in a/an [MASK] on their stilts .	circle
I see a/an [MASK] screen and it fade to black .	closing
A woman in a/an [MASK] green dress talks on a stage .	sparkling
A/An [MASK] is shown dancing , kicking and swirling creatively .	couple
When they are done , they hold hands as the [MASK] cheers .	crowd
They walk over to the [MASK] in a green dress , hugging her before leaving the stage .	woman
Two men are playing table tennis while two judges sit at either [MASK] .	end
The men hit the [MASK] back and forth .	ball
The [MASK] raises his hands as the crowd cheers .	winner
The scene is replayed of his successful [MASK] .	hit
A man is in a gym kneeling down holding a/an [MASK] sized medicine ball .	medium
He then sits up and starts to throw the [MASK] back and forth against the wall .	ball
After , a/an [MASK] of cues appear before showing off the venue and their youtube page .	list
A man in green sitting at the end of the sand square taking video , on the sides of the [MASK] are three men .	square
The young [MASK] in blue uniform run in a narrow lane , hopped and jump on the sandy ground .	athlete
Three people are in a news room , talking to the [MASK] .	camera
A team is playing ice hockey , and celebrating as they win a/an [MASK] .	game
The happy teammates smile for interviews in the locker [MASK] after .	room
The news casters are shown holding [MASK] sticks and laughing .	number
A woman is seen pulling [MASK] out of a fridge and speaking to a girl who walks downstairs .	food
They women continue speaking when a man also walks down the [MASK] .	stairs
The woman and man then speak and the other [MASK] walks upstairs .	woman
A young women in her bra and underwear sits on a/an [MASK] .	bed
She then applies [MASK] to her legs and hands .	lotion
She is very thorough in her work [MASK] sure not to miss anything .	making
She then starts the [MASK] of shaving her legs very intently .	process
She continues this process with her other [MASK] being very good at attention to detail .	leg
A woman is on stage doing a belly [MASK] routine , she is very passionate about it .	dance
She starts to spin in circles , his/her/their/its/your/my [MASK] twirling along with her .	dress
Her dress comes up over head and then down to her shoulders , she continues to spin in circles and takes the dress off and holds it like a/an [MASK] .	baby
She goes back to spinning around until his/her/their/its/your/my [MASK] is over and then she drops to the floor .	dance
A/An [MASK] and girl are trying to get a dog into a shower .	woman
The [MASK] keeps jumping back out .	dog
They finally give the [MASK] a bath outdoors with a hose .	dog
A man snowboards over snow covered slopes and hills and several other objects like railings , [MASK] , garages and tree stumps .	roofs
A man snowboards over snow covered [MASK] .	hill
The man then continues to snowboard off of a garage roof , a stair [MASK] and several other places .	railing
The man does a complete spin in the snow in the final [MASK] .	shot
A/An [MASK] rinses his face with water in a bathroom sink .	boy
The boys [MASK] and joke together in the bathroom .	laugh
A boy rubs soap on his hands and then onto his/her/their/its/your/my [MASK] .	face
The boy rinses the soap off from his face in the [MASK] .	sink
The boy rolls up the towel and throws it in the corner of the [MASK] .	room
An old man flips a/an [MASK] with his feet , then take it and throw to the floor and skate .	skateboard
After , the man hit the skateboard with his/her/their/its/your/my [MASK] and it raise high , the man tries to catch the skateboard but he miss it .	foot
A boy almost get hit with a/an [MASK] .	skateboard
Then the man skate on the [MASK] and then goes to a skateboard track .	park
A young [MASK] in a blue sweater jumps out from the side and stands in front of a dart board .	boy
